id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,apiname__c,classname__c,daoname__c,servicename__c,
a8i6C0000004CVqQAM,false,DefaultStore:SUBS,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:SUBSApi,cc_hlpr_SubscriptionsHKFactory,,,
a8i6C0000004CVrQAM,false,DefaultStore:OrderHK,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:OrderHKApi,cc_hlpr_GenericHKFactory,DefaultStore:OrderHKDao,DefaultStore:OrderHKService,
a8i6C0000004CVsQAM,false,DefaultStore:DynCat,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:DynCatApi,cc_hlpr_GenericHKFactory,DefaultStore:DynCatDao,DefaultStore:DynCatService,
a8i6C0000004CVtQAM,false,DefaultStore:DynMenu,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:DynMenuApi,cc_hlpr_GenericHKFactory,DefaultStore:DynMenuDao,DefaultStore:DynMenuService,
a8i6C0000004CVuQAM,false,DefaultStore:UsrItf,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:UsrItfApi,cc_hlpr_GenericHKFactory,DefaultStore:UsrItfDao,DefaultStore:UsrItfService,
a8i6C0000004CVvQAM,false,DefaultStore:EffAccount,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:EffAccountApi,cc_hlpr_GenericHKFactory,DefaultStore:EffAccountDao,DefaultStore:EffAccountService,
a8i6C0000004CVwQAM,false,DefaultStore:InvcHK,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:InvcHKApi,cc_hlpr_GenericHKFactory,DefaultStore:InvcHKDao,DefaultStore:InvcHKService,
a8i6C0000004CVxQAM,false,DefaultStore:PymtHK,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,DefaultStore:PymtHKApi,cc_hlpr_GenericHKFactory,DefaultStore:PymtHKDao,DefaultStore:PymtHKService,
a8i6C0000004CVyQAM,false,IRStore:PriceAdjustment,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,IRStore:adjustApi,cc_hlpr_PriceAdjustmentSvcFactory,IRStore:adjustDao,IRStore:adjustService,
a8i6C0000004CVzQAM,false,IRStore:Pricing,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,IRStore:PricingApi,cc_hlpr_GenericHKFactory,IRStore:PricingDao,IRStore:PricingService,
a8i6C0000004CW0QAM,false,IRStore:SSOLogin,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,IRStore:SSOLoginApi,cc_hlpr_SSOHkFactory,IRStore:SSOLoginDao,IRStore:SSOLoginService,
a8i6C0000004CW1QAM,false,IRStore:DynTheme,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,IRStore:DynThemeApi,cc_hlpr_DynamicThemeHKFactory,IRStore:DynThemeDao,IRStore:DynThemeService,
a8i6C0000004CW2QAM,false,CHStore:PriceAdjustment,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:adjustApi,cc_hlpr_PriceAdjustmentSvcFactory,CHStore:adjustDao,CHStore:adjustService,
a8i6C0000004CW3QAM,false,CHStore:Shipping,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:shipApi,cc_hlpr_ShippingAndHandlingSvcFactory,CHStore:shipDao,CHStore:shipService,
a8i6C0000004CW4QAM,false,CHStore:CartExtension,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:CartExtensionApi,cc_hlpr_CartExtensionApiFactory,,,
a8i6C0000004CW5QAM,false,CHStore:InventoryExtension,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:InventoryApi,cc_hlpr_InventoryExtensionFactory,,,
a8i6C0000004CW6QAM,false,CHStore:TaxCalculation,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:TaxCalculationApi,cc_hlpr_TaxCalculationHkFactory,,,
a8i6C0000004CW7QAM,false,CHStore:PricingSync,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:PricingSyncApi,,CHStore:PricingSyncDao,CHStore:PricingSyncService,
a8i6C0000004CVCQA2,false,CHStore:OutOrderCancel,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:OutOrderCancelApi,cc_hlpr_OutOrderCancelFactory,,,
a8i6C0000004CVDQA2,false,CHStore:OutboundOrder,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:outOrderApi,cc_hlpr_OutboundOrderSvcFactory,CHStore:outOrderDao,CHStore:outOrderService,
a8i6C0000004CVEQA2,false,CHStore:DeliveryDate,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:DeliveryDateApi,cc_hlpr_DeliveryDateFactory,,,
a8i6C0000004CVFQA2,false,CHStore:OrderHK,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:OrderHKApi,cc_hlpr_GenericHKFactory,CHStore:OrderHKDao,CHStore:OrderHKService,
a8i6C0000004CVGQA2,false,CHStore:DynCat,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:DynCatApi,cc_hlpr_GenericHKFactory,CHStore:DynCatDao,CHStore:DynCatService,
a8i6C0000004CVHQA2,false,CHStore:DynMenu,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:DynMenuApi,cc_hlpr_GenericHKFactory,CHStore:DynMenuDao,CHStore:DynMenuService,
a8i6C0000004CVIQA2,false,CHStore:UsrItf,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:UsrItfApi,cc_hlpr_GenericHKFactory,CHStore:UsrItfDao,CHStore:UsrItfService,
a8i6C0000004CVJQA2,false,CHStore:EffAccount,USD,00D6C0000000cYAUAY,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,0056C000000O3jNQAS,2016-12-26 16:45:22,,,CHStore:EffAccountApi,cc_hlpr_GenericHKFactory,CHStore:EffAccountDao,CHStore:EffAccountService,
