id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,label__c,
a953B000000CadcQAC,false,QO,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Quick Order,
a953B000000CaddQAC,false,SL,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Spotlight,
a953B000000CadeQAC,false,rfq,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Request For Quote,
a953B000000CadfQAC,false,pgbl,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Paginator,
a953B000000CadgQAC,false,reg,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Registration,
a953B000000CadhQAC,false,MO,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,My Orders,
a953B000000CadiQAC,false,MA,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,My Account,
a953B000000CadjQAC,false,Cpn,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Coupon,
a953B000000CadkQAC,false,inv,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Invoices,
a953B000000CadlQAC,false,PSI,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Product Spec Indexing,
a953B000000CadmQAC,false,TM,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Top Menu,
