id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,code__c,countrycode__c,state__c,
aAB3B0000009qBjWAI,false,US_CT,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,CT,US,Connecticut,
aAB3B0000009qBkWAI,false,US_DE,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,DE,US,Delaware,
aAB3B0000009qBlWAI,false,US_FL,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,FL,US,Florida,
aAB3B0000009qBmWAI,false,US_GA,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,GA,US,Georgia,
aAB3B0000009qBnWAI,false,US_HI,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,HI,US,Hawaii,
aAB3B0000009qBoWAI,false,US_ID,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,ID,US,Idaho,
aAB3B0000009qBpWAI,false,US_IL,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,IL,US,Illinois,
aAB3B0000009qBqWAI,false,US_IN,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,IN,US,Indiana,
aAB3B0000009qBrWAI,false,US_IA,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,IA,US,Iowa,
aAB3B0000009qBsWAI,false,US_KS,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,KS,US,Kansas,
aAB3B0000009qBtWAI,false,US_KY,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,KY,US,Kentucky,
aAB3B0000009qBuWAI,false,US_LA,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,LA,US,Louisiana,
aAB3B0000009qBvWAI,false,US_ME,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,ME,US,Maine,
aAB3B0000009qBwWAI,false,US_MD,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MD,US,Maryland,
aAB3B0000009qBxWAI,false,US_MA,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MA,US,Massachusetts,
aAB3B0000009qByWAI,false,US_MI,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MI,US,Michigan,
aAB3B0000009qBzWAI,false,US_MN,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MN,US,Minnesota,
aAB3B0000009qC0WAI,false,US_MS,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MS,US,Mississippi,
aAB3B0000009qC1WAI,false,US_MO,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MO,US,Missouri,
aAB3B0000009qC2WAI,false,US_MT,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,MT,US,Montana,
aAB3B0000009qC3WAI,false,US_NE,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NE,US,Nebraska,
aAB3B0000009qC4WAI,false,US_DC,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,DC,US,District of Columbia,
aAB3B0000009qC5WAI,false,US_NV,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NV,US,Nevada,
aAB3B0000009qC6WAI,false,US_NH,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NH,US,New Hampshire,
aAB3B0000009qC7WAI,false,US_NJ,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NJ,US,New Jersey,
aAB3B0000009qC8WAI,false,US_NM,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NM,US,New Mexico,
aAB3B0000009qC9WAI,false,US_NY,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NY,US,New York,
aAB3B0000009qCAWAY,false,US_NC,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,NC,US,North Carolina,
aAB3B0000009qCBWAY,false,US_ND,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,ND,US,North Dakota,
aAB3B0000009qCCWAY,false,US_OH,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,OH,US,Ohio,
aAB3B0000009qCDWAY,false,US_OK,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,OK,US,Oklahoma,
aAB3B0000009qCEWAY,false,US_OR,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,OR,US,Oregon,
aAB3B0000009qCFWAY,false,US_PA,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,PA,US,Pennsylvania,
aAB3B0000009qCGWAY,false,US_RI,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,RI,US,Rhode Island,
aAB3B0000009qCHWAY,false,US_SC,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,SC,US,South Carolina,
aAB3B0000009qCIWAY,false,US_SD,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,SD,US,South Dakota,
aAB3B0000009qCJWAY,false,US_TN,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,TN,US,Tennessee,
aAB3B0000009qCKWAY,false,US_TX,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,TX,US,Texas,
aAB3B0000009qCLWAY,false,US_UT,USD,00D3B0000008ukZUAQ,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,0053B000000fTg9QAE,2017-03-01 16:27:52,,,UT,US,Utah,
