id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,classname__c,displayname__c,keyname__c,rtype__c,storefront__c,
a9Y3B000000CcGgUAK,false,IRStore:UsrItfService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGhUAK,false,DefaultStore:UsrItfService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGiUAK,false,DefaultStore:EffAccountApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_hk_EffectiveAccount,,,,,
a9Y3B000000CcGjUAK,false,DefaultStore:EffAccountDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGkUAK,false,DefaultStore:EffAccountService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGlUAK,false,DefaultStore:InvcHKApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_hk_Invoice,,,,,
a9Y3B000000CcFVUA0,false,IRStore:adjustApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_CartPricing,,,,,
a9Y3B000000CcFWUA0,false,IRStore:DynThemeApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_hk_DynamicTheme,,,,,
a9Y3B000000CcGpUAK,false,CHStore:adjustService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGnUAK,false,IRStore:EffAccountService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcGoUAK,false,CHStore:InventoryApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_api_InventoryExtension,,,,,
a9Y3B000000CcIYUA0,false,RKStore:PricingDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIZUA0,false,RKStore:EffAccountDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIaUAK,false,RKStore:EffAccountService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIbUAK,false,RKStore:InvcHKApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,cc_hk_Invoice,,,,,
a9Y3B000000CcGqUAK,false,CHStore:TaxCalculationApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_TaxCalculation,,,,,
a9Y3B000000CcGrUAK,false,CHStore:DeliveryDateApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_api_DeliveryDate,,,,,
a9Y3B000000CcGsUAK,false,CHStore:shipService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_svc_ShippingAndHandlingGeneric,,,,,
a9Y3B000000CcGtUAK,false,CHStore:prodQtyRuleAPI,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_api_ProductQuantityRule,,,,,
a9Y3B000000CcGuUAK,false,CHStore:CartExtensionApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_CartValidation,,,,,
a9Y3B000000CcGvUAK,false,CHStore:shipApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_ShippingOptions,,,,,
a9Y3B000000CcGwUAK,false,CHStore:DynCatDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcH1UAK,false,IRStore:SSOLoginService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcH2UAK,false,IRStore:OutOrderCancelApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_api_OutboundOrderCancel,,,,,
a9Y3B000000CcH3UAK,false,IRStore:prodQtyRuleAPI,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_api_ProductQuantityRule,,,,,
a9Y3B000000CcH4UAK,false,IRStore:CartExtensionApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_CartValidation,,,,,
a9Y3B000000CcH5UAK,false,IRStore:shipApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_ctrl_ShippingOptions,,,,,
a9Y3B000000CcH6UAK,false,IRStore:CatalogApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,c.cc_jci_hk_Catalog,,,,,
a9Y3B000000CcH7UAK,false,IRStore:CatalogDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcH8UAK,false,IRStore:CatalogService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcH9UAK,false,DefaultStore:SSOLoginApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_hk_SSO,,,,,
a9Y3B000000CcHAUA0,false,DefaultStore:SSOLoginDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcHJUA0,false,CHStore:InvcHKDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,,,,,,
a9Y3B000000CcIlUAK,false,RKStore:OutOrderCancelService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcImUAK,false,RKStore:adjustApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,c.cc_jci_ctrl_CartPricing,,,,,
a9Y3B000000CcInUAK,false,RKStore:DynThemeApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,cc_hk_DynamicTheme,,,,,
